expression,meaning,example,domain
(log^0.30)*(nos^0.24)\fld,Compositional expression using (A^X)*(B^Y)\C,(log^0.30)*(nos^0.24)\fld,blended
(qeu^0.61)*(daw^0.22)\wud,Compositional expression using (A^X)*(B^Y)\C,(qeu^0.61)*(daw^0.22)\wud,blended
(mcal^0.66)*(so^0.44)\sed,Compositional expression using (A^X)*(B^Y)\C,(mcal^0.66)*(so^0.44)\sed,blended
(kik^0.48)*(bow^0.48)\materialism,Compositional expression using (A^X)*(B^Y)\C,(kik^0.48)*(bow^0.48)\materialism,blended
(qui^0.87)*(gnr^0.82)\glt,Compositional expression using (A^X)*(B^Y)\C,(qui^0.87)*(gnr^0.82)\glt,blended
(pot^0.69)*(lis^0.53)\war,Compositional expression using (A^X)*(B^Y)\C,(pot^0.69)*(lis^0.53)\war,blended
(unl^0.54)*(giv^0.77)\pkg,Compositional expression using (A^X)*(B^Y)\C,(unl^0.54)*(giv^0.77)\pkg,blended
(bes^0.54)*(wea^0.56)\oil,Compositional expression using (A^X)*(B^Y)\C,(bes^0.54)*(wea^0.56)\oil,blended
(await^0.13)*(pan^0.27)\monoid,Compositional expression using (A^X)*(B^Y)\C,(await^0.13)*(pan^0.27)\monoid,blended
(hum^0.15)*(mac^0.34)\swm,Compositional expression using (A^X)*(B^Y)\C,(hum^0.15)*(mac^0.34)\swm,blended
(giv^0.51)*(fai^0.17)\ner,Compositional expression using (A^X)*(B^Y)\C,(giv^0.51)*(fai^0.17)\ner,blended
(vic^0.88)*(awt^0.65)\roo,Compositional expression using (A^X)*(B^Y)\C,(vic^0.88)*(awt^0.65)\roo,blended
(fli^0.65)*(gel^0.67)\los,Compositional expression using (A^X)*(B^Y)\C,(fli^0.65)*(gel^0.67)\los,blended
(pre^0.93)*(fir^0.75)\maybe,Compositional expression using (A^X)*(B^Y)\C,(pre^0.93)*(fir^0.75)\maybe,blended
(wai^0.25)*(tak^0.92)\mod,Compositional expression using (A^X)*(B^Y)\C,(wai^0.25)*(tak^0.92)\mod,blended
(pal^0.35)*(ate^0.47)\eff,Compositional expression using (A^X)*(B^Y)\C,(pal^0.35)*(ate^0.47)\eff,blended
(sts^0.92)*(crys^0.80)\neg,Compositional expression using (A^X)*(B^Y)\C,(sts^0.92)*(crys^0.80)\neg,blended
(cul^0.64)*(dqe^0.40)\orb,Compositional expression using (A^X)*(B^Y)\C,(cul^0.64)*(dqe^0.40)\orb,blended
(ele^0.31)*(gal^0.89)\fmt,Compositional expression using (A^X)*(B^Y)\C,(ele^0.31)*(gal^0.89)\fmt,blended
(tmo^0.18)*(wil^0.20)\non,Compositional expression using (A^X)*(B^Y)\C,(tmo^0.18)*(wil^0.20)\non,blended
(ima^0.42)*(tra^0.84)\sun,Compositional expression using (A^X)*(B^Y)\C,(ima^0.42)*(tra^0.84)\sun,blended
(foo^0.42)*(tow^0.92)\str,Compositional expression using (A^X)*(B^Y)\C,(foo^0.42)*(tow^0.92)\str,blended
(ack^0.15)*(rls^0.39)\stb,Compositional expression using (A^X)*(B^Y)\C,(ack^0.15)*(rls^0.39)\stb,blended
(opa^0.60)*(bol^0.50)\netw,Compositional expression using (A^X)*(B^Y)\C,(opa^0.60)*(bol^0.50)\netw,blended
(hou^0.34)*(pyr^0.52)\wgt,Compositional expression using (A^X)*(B^Y)\C,(hou^0.34)*(pyr^0.52)\wgt,blended
(alg^0.39)*(roa^0.22)\alv,Compositional expression using (A^X)*(B^Y)\C,(alg^0.39)*(roa^0.22)\alv,blended
(ome^0.56)*(lit^0.14)\udc,Compositional expression using (A^X)*(B^Y)\C,(ome^0.56)*(lit^0.14)\udc,blended
(wak^0.17)*(sec^0.75)\imp,Compositional expression using (A^X)*(B^Y)\C,(wak^0.17)*(sec^0.75)\imp,blended
(ban^0.90)*(meit^0.48)\sqr,Compositional expression using (A^X)*(B^Y)\C,(ban^0.90)*(meit^0.48)\sqr,blended
(hex^0.36)*(jnz^0.34)\mix,Compositional expression using (A^X)*(B^Y)\C,(hex^0.36)*(jnz^0.34)\mix,blended
(avo^0.16)*(and^0.78)\llm,Compositional expression using (A^X)*(B^Y)\C,(avo^0.16)*(and^0.78)\llm,blended
(boa^0.44)*(run^0.21)\van,Compositional expression using (A^X)*(B^Y)\C,(boa^0.44)*(run^0.21)\van,blended
(max^0.48)*(rus^0.40)\sou,Compositional expression using (A^X)*(B^Y)\C,(max^0.48)*(rus^0.40)\sou,blended
(asm^0.90)*(sof^0.93)\hyd,Compositional expression using (A^X)*(B^Y)\C,(asm^0.90)*(sof^0.93)\hyd,blended
(hub^0.87)*(woo^0.35)\neg,Compositional expression using (A^X)*(B^Y)\C,(hub^0.87)*(woo^0.35)\neg,blended
(orb^0.43)*(col^0.89)\mat,Compositional expression using (A^X)*(B^Y)\C,(orb^0.43)*(col^0.89)\mat,blended
(joy^0.78)*(stg^0.29)\hel,Compositional expression using (A^X)*(B^Y)\C,(joy^0.78)*(stg^0.29)\hel,blended
(topology^0.88)*(win^0.66)\rst,Compositional expression using (A^X)*(B^Y)\C,(topology^0.88)*(win^0.66)\rst,blended
(src^0.52)*(ufy^0.30)\cut,Compositional expression using (A^X)*(B^Y)\C,(src^0.52)*(ufy^0.30)\cut,blended
(alw^0.84)*(trait^0.25)\bag,Compositional expression using (A^X)*(B^Y)\C,(alw^0.84)*(trait^0.25)\bag,blended
(category^0.86)*(boa^0.77)\syn,Compositional expression using (A^X)*(B^Y)\C,(category^0.86)*(boa^0.77)\syn,blended
(oxy^0.83)*(cei^0.27)\bug,Compositional expression using (A^X)*(B^Y)\C,(oxy^0.83)*(cei^0.27)\bug,blended
(sno^0.57)*(tou^0.72)\wro,Compositional expression using (A^X)*(B^Y)\C,(sno^0.57)*(tou^0.72)\wro,blended
(dfc^0.56)*(del^0.93)\wri,Compositional expression using (A^X)*(B^Y)\C,(dfc^0.56)*(del^0.93)\wri,blended
(add^0.70)*(avo^0.25)\phoneme,Compositional expression using (A^X)*(B^Y)\C,(add^0.70)*(avo^0.25)\phoneme,blended
(mol^0.27)*(alw^0.38)\thw,Compositional expression using (A^X)*(B^Y)\C,(mol^0.27)*(alw^0.38)\thw,blended
(con^0.84)*(eat^0.14)\pru,Compositional expression using (A^X)*(B^Y)\C,(con^0.84)*(eat^0.14)\pru,blended
(sad^0.59)*(add^0.20)\suc,Compositional expression using (A^X)*(B^Y)\C,(sad^0.59)*(add^0.20)\suc,blended
(ski^0.51)*(prd^0.21)\cmp,Compositional expression using (A^X)*(B^Y)\C,(ski^0.51)*(prd^0.21)\cmp,blended
(kik^0.88)*(let^0.79)\evo,Compositional expression using (A^X)*(B^Y)\C,(kik^0.88)*(let^0.79)\evo,blended
(pkg^0.15)*(vld^0.93)\daw,Compositional expression using (A^X)*(B^Y)\C,(pkg^0.15)*(vld^0.93)\daw,blended
(van^0.32)*(wol^0.36)\sof,Compositional expression using (A^X)*(B^Y)\C,(van^0.32)*(wol^0.36)\sof,blended
(mat^0.86)*(cln^0.44)\ulk,Compositional expression using (A^X)*(B^Y)\C,(mat^0.86)*(cln^0.44)\ulk,blended
(cvg^0.85)*(bat^0.25)\old,Compositional expression using (A^X)*(B^Y)\C,(cvg^0.85)*(bat^0.25)\old,blended
(poi^0.77)*(ele^0.83)\swm,Compositional expression using (A^X)*(B^Y)\C,(poi^0.77)*(ele^0.83)\swm,blended
(egg^0.37)*(one^0.28)\wet,Compositional expression using (A^X)*(B^Y)\C,(egg^0.37)*(one^0.28)\wet,blended
(materialism^0.77)*(setl^0.71)\dea,Compositional expression using (A^X)*(B^Y)\C,(materialism^0.77)*(setl^0.71)\dea,blended
(not^0.44)*(cho^0.14)\mutex,Compositional expression using (A^X)*(B^Y)\C,(not^0.44)*(cho^0.14)\mutex,blended
(brg^0.41)*(har^0.72)\thunk,Compositional expression using (A^X)*(B^Y)\C,(brg^0.41)*(har^0.72)\thunk,blended
(hbt^0.59)*(srv^0.92)\tuple,Compositional expression using (A^X)*(B^Y)\C,(hbt^0.59)*(srv^0.92)\tuple,blended
(cir^0.44)*(rev^0.73)\mer,Compositional expression using (A^X)*(B^Y)\C,(cir^0.44)*(rev^0.73)\mer,blended
(fak^0.88)*(avi^0.94)\gap,Compositional expression using (A^X)*(B^Y)\C,(fak^0.88)*(avi^0.94)\gap,blended
(materialism^0.70)*(idl^0.94)\maj,Compositional expression using (A^X)*(B^Y)\C,(materialism^0.70)*(idl^0.94)\maj,blended
(joy^0.49)*(ang^0.41)\alp,Compositional expression using (A^X)*(B^Y)\C,(joy^0.49)*(ang^0.41)\alp,blended
(sum^0.20)*(iff^0.46)\anc,Compositional expression using (A^X)*(B^Y)\C,(sum^0.20)*(iff^0.46)\anc,blended
(unc^0.34)*(hil^0.95)\ontology,Compositional expression using (A^X)*(B^Y)\C,(unc^0.34)*(hil^0.95)\ontology,blended
(rec^0.87)*(kni^0.37)\ave,Compositional expression using (A^X)*(B^Y)\C,(rec^0.87)*(kni^0.37)\ave,blended
(var^0.26)*(inp^0.69)\kne,Compositional expression using (A^X)*(B^Y)\C,(var^0.26)*(inp^0.69)\kne,blended
mak@tid*sph@drk:udc^0.30,Compositional expression using A@B*C@D:E^X,mak@tid*sph@drk:udc^0.30,dual
eve@vsn*brk@either:evi^0.62,Compositional expression using A@B*C@D:E^X,eve@vsn*brk@either:evi^0.62,dual
veg@las*union@eac:functor^0.28,Compositional expression using A@B*C@D:E^X,veg@las*union@eac:functor^0.28,dual
ene@cel*luc@emp:rho^0.42,Compositional expression using A@B*C@D:E^X,ene@cel*luc@emp:rho^0.42,dual
soc@san*roc@som:sol^0.48,Compositional expression using A@B*C@D:E^X,soc@san*roc@som:sol^0.48,dual
rel@fth*pie@wou:beh^0.49,Compositional expression using A@B*C@D:E^X,rel@fth*pie@wou:beh^0.49,dual
via@rai*elb@dep:nod^0.63,Compositional expression using A@B*C@D:E^X,via@rai*elb@dep:nod^0.63,dual
owl@sic*swe@leg:doo^0.66,Compositional expression using A@B*C@D:E^X,owl@sic*swe@leg:doo^0.66,dual
pub@dis*psi@sen:async^0.14,Compositional expression using A@B*C@D:E^X,pub@dis*psi@sen:async^0.14,dual
asu@hwy*eps@ang:urg^0.88,Compositional expression using A@B*C@D:E^X,asu@hwy*eps@ang:urg^0.88,dual
mol@ind*dre@cas:gua^0.46,Compositional expression using A@B*C@D:E^X,mol@ind*dre@cas:gua^0.46,dual
oft@hig*che@goa:gle^0.67,Compositional expression using A@B*C@D:E^X,oft@hig*che@goa:gle^0.67,dual
war@dan*foo@awa:ded^0.37,Compositional expression using A@B*C@D:E^X,war@dan*foo@awa:ded^0.37,dual
cry@ins*alv@kit:sol^0.67,Compositional expression using A@B*C@D:E^X,cry@ins*alv@kit:sol^0.67,dual
cof@why*bug@ski:lst^0.45,Compositional expression using A@B*C@D:E^X,cof@why*bug@ski:lst^0.45,dual
sid@pat*tri@rig:lis^0.86,Compositional expression using A@B*C@D:E^X,sid@pat*tri@rig:lis^0.86,dual
coa@aes*kar@sid:exp^0.13,Compositional expression using A@B*C@D:E^X,coa@aes*kar@sid:exp^0.13,dual
min@pragmatism*bak@gus:ari^0.76,Compositional expression using A@B*C@D:E^X,min@pragmatism*bak@gus:ari^0.76,dual
meit@amo*max@rea:sof^0.33,Compositional expression using A@B*C@D:E^X,meit@amo*max@rea:sof^0.33,dual
bug@sts*pro@tri:you^0.19,Compositional expression using A@B*C@D:E^X,bug@sts*pro@tri:you^0.19,dual
psi@cul*tbl@upd:tel^0.67,Compositional expression using A@B*C@D:E^X,psi@cul*tbl@upd:tel^0.67,dual
gal@cod*ari@dat:alo^0.30,Compositional expression using A@B*C@D:E^X,gal@cod*ari@dat:alo^0.30,dual
hor@tkn*lon@ask:sit^0.37,Compositional expression using A@B*C@D:E^X,hor@tkn*lon@ask:sit^0.37,dual
clst@scr*max@allophone:owl^0.69,Compositional expression using A@B*C@D:E^X,clst@scr*max@allophone:owl^0.69,dual
hev@war*cur@delegate:sun^0.82,Compositional expression using A@B*C@D:E^X,hev@war*cur@delegate:sun^0.82,dual
tas@rum*kee@sto:flr^0.38,Compositional expression using A@B*C@D:E^X,tas@rum*kee@sto:flr^0.38,dual
dec@brd*apl@squ:hlu^0.89,Compositional expression using A@B*C@D:E^X,dec@brd*apl@squ:hlu^0.89,dual
saf@dew*netw@clo:own^0.56,Compositional expression using A@B*C@D:E^X,saf@dew*netw@clo:own^0.56,dual
ene@fmt*dim@chk:sno^0.91,Compositional expression using A@B*C@D:E^X,ene@fmt*dim@chk:sno^0.91,dual
yet@ear*spi@hai:pin^0.85,Compositional expression using A@B*C@D:E^X,yet@ear*spi@hai:pin^0.85,dual
pap@fil*adj@mcal:hat^0.54,Compositional expression using A@B*C@D:E^X,pap@fil*adj@mcal:hat^0.54,dual
col@des*rcv@bit:wrt^0.21,Compositional expression using A@B*C@D:E^X,col@des*rcv@bit:wrt^0.21,dual
hat@tid*dst@tig:epo^0.83,Compositional expression using A@B*C@D:E^X,hat@tid*dst@tig:epo^0.83,dual
suf@hur*awt@hed:acc^0.74,Compositional expression using A@B*C@D:E^X,suf@hur*awt@hed:acc^0.74,dual
red@ist*own@ren:phoneme^0.41,Compositional expression using A@B*C@D:E^X,red@ist*own@ren:phoneme^0.41,dual
gle@fry*loy@son:lst^0.73,Compositional expression using A@B*C@D:E^X,gle@fry*loy@son:lst^0.73,dual
dif@can*union@seh:drv^0.71,Compositional expression using A@B*C@D:E^X,dif@can*union@seh:drv^0.71,dual
wal@pov*fra@sqr:ontology^0.26,Compositional expression using A@B*C@D:E^X,wal@pov*fra@sqr:ontology^0.26,dual
sun@bik*les@acr:soc^0.94,Compositional expression using A@B*C@D:E^X,sun@bik*les@acr:soc^0.94,dual
pil@inf*opn@brc:rol^0.16,Compositional expression using A@B*C@D:E^X,pil@inf*opn@brc:rol^0.16,dual
fly@elb*drk@pat:exc^0.44,Compositional expression using A@B*C@D:E^X,fly@elb*drk@pat:exc^0.44,dual
prm@mutex*har@rub:eng^0.90,Compositional expression using A@B*C@D:E^X,prm@mutex*har@rub:eng^0.90,dual
cir@whn*box@tch:boi^0.56,Compositional expression using A@B*C@D:E^X,cir@whn*box@tch:boi^0.56,dual
sto@kei*syn@ctc:kin^0.25,Compositional expression using A@B*C@D:E^X,sto@kei*syn@ctc:kin^0.25,dual
nud@but*mkt@gol:seh^0.40,Compositional expression using A@B*C@D:E^X,nud@but*mkt@gol:seh^0.40,dual
clm@nou*cre@tog:ctx^0.94,Compositional expression using A@B*C@D:E^X,clm@nou*cre@tog:ctx^0.94,dual
mov@trait*ign@ulk:tru^0.27,Compositional expression using A@B*C@D:E^X,mov@trait*ign@ulk:tru^0.27,dual
man@trd*isl@wis:jok^0.74,Compositional expression using A@B*C@D:E^X,man@trd*isl@wis:jok^0.74,dual
brc@sof*category@kin:kik^0.41,Compositional expression using A@B*C@D:E^X,brc@sof*category@kin:kik^0.41,dual
arm@emb*psi@big:tuple^0.53,Compositional expression using A@B*C@D:E^X,arm@emb*psi@big:tuple^0.53,dual
non@nox*meit@cof:bas^0.32,Compositional expression using A@B*C@D:E^X,non@nox*meit@cof:bas^0.32,dual
har@que*nal@who:hal^0.14,Compositional expression using A@B*C@D:E^X,har@que*nal@who:hal^0.14,dual
kne@wit*sat@morphology:dub^0.33,Compositional expression using A@B*C@D:E^X,kne@wit*sat@morphology:dub^0.33,dual
clm@ina*duc@tea:emp^0.89,Compositional expression using A@B*C@D:E^X,clm@ina*duc@tea:emp^0.89,dual
hbl@srv*generator@ptat:ubk^0.50,Compositional expression using A@B*C@D:E^X,hbl@srv*generator@ptat:ubk^0.50,dual
hot@whn*sem@closure:hop^0.46,Compositional expression using A@B*C@D:E^X,hot@whn*sem@closure:hop^0.46,dual
via@abs*mos@upd:phoneme^0.31,Compositional expression using A@B*C@D:E^X,via@abs*mos@upd:phoneme^0.31,dual
invariant@par*non@wil:mir^0.11,Compositional expression using A@B*C@D:E^X,invariant@par*non@wil:mir^0.11,dual
mls@dialectic*liq@fra:max^0.83,Compositional expression using A@B*C@D:E^X,mls@dialectic*liq@fra:max^0.83,dual
rho@trd*sar@amo:man^0.80,Compositional expression using A@B*C@D:E^X,rho@trd*sar@amo:man^0.80,dual
qui@inp*ash@try:mor^0.48,Compositional expression using A@B*C@D:E^X,qui@inp*ash@try:mor^0.48,dual
void@whe*pie@bld:jmp^0.49,Compositional expression using A@B*C@D:E^X,void@whe*pie@bld:jmp^0.49,dual
cor@eat*try@brc:tbl^0.40,Compositional expression using A@B*C@D:E^X,cor@eat*try@brc:tbl^0.40,dual
via@pln*how@sal:hon^0.83,Compositional expression using A@B*C@D:E^X,via@pln*how@sal:hon^0.83,dual
ify@tas*dpt@abo:key^0.72,Compositional expression using A@B*C@D:E^X,ify@tas*dpt@abo:key^0.72,dual
not@strt*cra@oni:prv^0.24,Compositional expression using A@B*C@D:E^X,not@strt*cra@oni:prv^0.24,dual
dps@wid*quo@hbt:gvn^0.28,Compositional expression using A@B*C@D:E^X,dps@wid*quo@hbt:gvn^0.28,dual
ers@sca*lit@sol:cru^0.70,Compositional expression using A@B*C@D:E^X,ers@sca*lit@sol:cru^0.70,dual
pln@morpheme*fir@ina:bit^0.14,Compositional expression using A@B*C@D:E^X,pln@morpheme*fir@ina:bit^0.14,dual
ari@btw*dps@suc:lok^0.89,Compositional expression using A@B*C@D:E^X,ari@btw*dps@suc:lok^0.89,dual
ene@trampoline*cmp@oxi:fix^0.44,Compositional expression using A@B*C@D:E^X,ene@trampoline*cmp@oxi:fix^0.44,dual
unc@mea*lig@bac:lov^0.54,Compositional expression using A@B*C@D:E^X,unc@mea*lig@bac:lov^0.54,dual
idi@sus*mul@opn:say^0.61,Compositional expression using A@B*C@D:E^X,idi@sus*mul@opn:say^0.61,dual
rat@viz*fak@mac:goa^0.31,Compositional expression using A@B*C@D:E^X,rat@viz*fak@mac:goa^0.31,dual
dns@ergo*les@lst:sma^0.54,Compositional expression using A@B*C@D:E^X,dns@ergo*les@lst:sma^0.54,dual
morphism@gol*vlu@tid:telo^0.80,Compositional expression using A@B*C@D:E^X,morphism@gol*vlu@tid:telo^0.80,dual
aud@cra*per@pha:glt^0.53,Compositional expression using A@B*C@D:E^X,aud@cra*per@pha:glt^0.53,dual
hor@sqr*ous@are:ari^0.15,Compositional expression using A@B*C@D:E^X,hor@sqr*ous@are:ari^0.15,dual
har@has*trait@mus:oxy^0.86,Compositional expression using A@B*C@D:E^X,har@has*trait@mus:oxy^0.86,dual
ena@ext*har@jum:alp^0.69,Compositional expression using A@B*C@D:E^X,ena@ext*har@jum:alp^0.69,dual
mam@srf*poi@ani:tre^0.47,Compositional expression using A@B*C@D:E^X,mam@srf*poi@ani:tre^0.47,dual
crt@pre*sac@dar:ana^0.38,Compositional expression using A@B*C@D:E^X,crt@pre*sac@dar:ana^0.38,dual
xfr@gam*epi@aut:est^0.21,Compositional expression using A@B*C@D:E^X,xfr@gam*epi@aut:est^0.21,dual
ous@com*far@pek:phy^0.41,Compositional expression using A@B*C@D:E^X,ous@com*far@pek:phy^0.41,dual
cpu@poi*xfr@mil:fab^0.44,Compositional expression using A@B*C@D:E^X,cpu@poi*xfr@mil:fab^0.44,dual
hermeneutics@aer*poi@cln:hum^0.37,Compositional expression using A@B*C@D:E^X,hermeneutics@aer*poi@cln:hum^0.37,dual
clp@wro*cru@sol:mid^0.42,Compositional expression using A@B*C@D:E^X,clp@wro*cru@sol:mid^0.42,dual
ptat@mel*ris@blf:resp^0.26,Compositional expression using A@B*C@D:E^X,ptat@mel*ris@blf:resp^0.26,dual
blk@bag*cup@ext:fal^0.22,Compositional expression using A@B*C@D:E^X,blk@bag*cup@ext:fal^0.22,dual
tog@invariant*pty@unc:alg^0.46,Compositional expression using A@B*C@D:E^X,tog@invariant*pty@unc:alg^0.46,dual
drk@joi*thunk@coh:pig^0.42,Compositional expression using A@B*C@D:E^X,drk@joi*thunk@coh:pig^0.42,dual
mtc@or*don@pow:spo^0.37,Compositional expression using A@B*C@D:E^X,mtc@or*don@pow:spo^0.37,dual
attn@mud*eps@via:blf^0.40,Compositional expression using A@B*C@D:E^X,attn@mud*eps@via:blf^0.40,dual
either@ana*mir@drk:wes^0.79,Compositional expression using A@B*C@D:E^X,either@ana*mir@drk:wes^0.79,dual
for@wou*ene@drf:que^0.45,Compositional expression using A@B*C@D:E^X,for@wou*ene@drf:que^0.45,dual
obj@tro*obe@qui:ova^0.52,Compositional expression using A@B*C@D:E^X,obj@tro*obe@qui:ova^0.52,dual
traj@fam*pro@bon:ide^0.13,Compositional expression using A@B*C@D:E^X,traj@fam*pro@bon:ide^0.13,dual
tra@sat*min@nil:dog^0.89,Compositional expression using A@B*C@D:E^X,tra@sat*min@nil:dog^0.89,dual
hop@bli*rus@cow:cry^0.66,Compositional expression using A@B*C@D:E^X,hop@bli*rus@cow:cry^0.66,dual
attn@sar*abo@arc:frb^0.87,Compositional expression using A@B*C@D:E^X,attn@sar*abo@arc:frb^0.87,dual
(tro ± rationalism)*(mak ± iff):who\bow,Compositional expression using (A±B)*(C±D):E\F,(tro ± rationalism)*(mak ± iff):who\bow,superposed
(tog ± thu)*(act ± hbl):nos\lst,Compositional expression using (A±B)*(C±D):E\F,(tog ± thu)*(act ± hbl):nos\lst,superposed
(bee ± contravariant)*(eag ± sta):if\pre,Compositional expression using (A±B)*(C±D):E\F,(bee ± contravariant)*(eag ± sta):if\pre,superposed
(vld ± nea)*(bir ± lig):epo\eva,Compositional expression using (A±B)*(C±D):E\F,(vld ± nea)*(bir ± lig):epo\eva,superposed
(div ± bir)*(sprs ± unf):pin\tak,Compositional expression using (A±B)*(C±D):E\F,(div ± bir)*(sprs ± unf):pin\tak,superposed
(phi ± emp)*(pub ± anch):dialectic\sat,Compositional expression using (A±B)*(C±D):E\F,(phi ± emp)*(pub ± anch):dialectic\sat,superposed
(rho ± end)*(beff ± fam):mis\tea,Compositional expression using (A±B)*(C±D):E\F,(rho ± end)*(beff ± fam):mis\tea,superposed
(mul ± clm)*(vod ± prd):rit\hok,Compositional expression using (A±B)*(C±D):E\F,(mul ± clm)*(vod ± prd):rit\hok,superposed
(category ± sky)*(goa ± eag):combinator\ene,Compositional expression using (A±B)*(C±D):E\F,(category ± sky)*(goa ± eag):combinator\ene,superposed
(sme ± beff)*(conv ± bas):lak\ana,Compositional expression using (A±B)*(C±D):E\F,(sme ± beff)*(conv ± bas):lak\ana,superposed
(vlu ± lak)*(suc ± ada):kni\pry,Compositional expression using (A±B)*(C±D):E\F,(vlu ± lak)*(suc ± ada):kni\pry,superposed
(ato ± oxi)*(lam ± btw):slf\mak,Compositional expression using (A±B)*(C±D):E\F,(ato ± oxi)*(lam ± btw):slf\mak,superposed
(whi ± che)*(ari ± sat):wis\zer,Compositional expression using (A±B)*(C±D):E\F,(whi ± che)*(ari ± sat):wis\zer,superposed
(lea ± pie)*(jnz ± traj):trd\eac,Compositional expression using (A±B)*(C±D):E\F,(lea ± pie)*(jnz ± traj):trd\eac,superposed
(whi ± any)*(ugl ± cot):udc\bot,Compositional expression using (A±B)*(C±D):E\F,(whi ± any)*(ugl ± cot):udc\bot,superposed
(emb ± anc)*(sil ± yld):add\cha,Compositional expression using (A±B)*(C±D):E\F,(emb ± anc)*(sil ± yld):add\cha,superposed
